la_code,claims,outright_orders,repossessions,warrants,date
E07000134,6.0,,,,2011-07-01
E07000135,8.0,,,,2011-07-01
E07000136,,,,,2011-07-01
E07000137,13.0,10.0,7.0,7.0,2011-07-01
E07000138,,,,,2011-07-01
E07000139,,,,,2011-07-01
E07000140,11.0,7.0,,,2011-07-01
E07000141,8.0,10.0,,,2011-07-01
E07000142,,,,,2011-07-01
E07000143,12.0,12.0,,7.0,2011-07-01
E07000144,,,,,2011-07-01
E07000145,9.0,14.0,8.0,10.0,2011-07-01
E07000146,8.0,7.0,,,2011-07-01
E07000147,,,,,2011-07-01
E07000148,13.0,8.0,,,2011-07-01
E07000149,,,,,2011-07-01
E07000150,,,,,2011-07-01
E07000151,,,,,2011-07-01
E07000152,,,,,2011-07-01
E07000153,7.0,,,,2011-07-01
E07000154,21.0,21.0,9.0,15.0,2011-07-01
E07000155,,,,,2011-07-01
E07000156,,,,,2011-07-01
E07000163,,,,,2011-07-01
E07000164,,,,,2011-07-01
E07000165,6.0,,,,2011-07-01
E07000166,,,,,2011-07-01
E07000167,,,,,2011-07-01
E07000168,15.0,13.0,6.0,9.0,2011-07-01
E07000169,,,,,2011-07-01
E07000170,10.0,9.0,,,2011-07-01
E07000171,8.0,,,,2011-07-01
E07000172,,,,,2011-07-01
E07000173,,7.0,,,2011-07-01
E07000174,8.0,,,,2011-07-01
E07000175,6.0,7.0,,,2011-07-01
E07000176,,,,,2011-07-01
E07000177,21.0,11.0,,,2011-07-01
E07000178,26.0,11.0,,,2011-07-01
E07000179,,7.0,,,2011-07-01
E07000180,7.0,,,,2011-07-01
E07000181,,,,,2011-07-01
E07000187,11.0,7.0,,,2011-07-01
E07000188,,6.0,,,2011-07-01
E07000189,9.0,9.0,,,2011-07-01
E07000190,12.0,,,,2011-07-01
E07000191,,,,,2011-07-01
E07000192,6.0,8.0,,,2011-07-01
E07000193,7.0,10.0,,,2011-07-01
E07000194,,,,,2011-07-01
E07000195,,,,,2011-07-01
E07000196,6.0,,,,2011-07-01
E07000197,,,,,2011-07-01
E07000198,,,,,2011-07-01
E07000199,,,,,2011-07-01
E07000200,,,,,2011-07-01
E07000201,6.0,,,,2011-07-01
E07000202,13.0,20.0,,7.0,2011-07-01
E07000203,,,,,2011-07-01
E07000204,10.0,8.0,6.0,,2011-07-01
E07000205,11.0,6.0,,,2011-07-01
E07000206,7.0,9.0,,,2011-07-01
E07000207,14.0,8.0,,,2011-07-01
E07000208,7.0,,,,2011-07-01
E07000209,7.0,7.0,,,2011-07-01
E07000210,,,,,2011-07-01
E07000211,14.0,7.0,,,2011-07-01
E07000212,6.0,,,,2011-07-01
E07000213,10.0,8.0,,,2011-07-01
E07000214,,,,,2011-07-01
E07000215,10.0,,,,2011-07-01
E07000216,10.0,,,,2011-07-01
E07000217,,,,,2011-07-01
E07000218,,,,,2011-07-01
E07000219,7.0,,,,2011-07-01
E07000220,8.0,,,,2011-07-01
E07000221,,,,,2011-07-01
E07000222,11.0,,,,2011-07-01
E07000223,8.0,,,,2011-07-01
E07000224,19.0,15.0,8.0,8.0,2011-07-01
E07000225,11.0,8.0,,,2011-07-01
E07000226,12.0,11.0,,,2011-07-01
E07000227,,,,,2011-07-01
E07000228,16.0,12.0,,,2011-07-01
E07000229,21.0,33.0,16.0,22.0,2011-07-01
E07000234,,,,,2011-07-01
E07000235,,,,,2011-07-01
E07000236,,,,,2011-07-01
E07000237,8.0,,,,2011-07-01
E07000238,,,,,2011-07-01
E07000239,6.0,,,,2011-07-01
E07000240,10.0,10.0,,9.0,2011-07-01
E07000241,,6.0,,,2011-07-01
E07000242,,7.0,,,2011-07-01
E07000243,10.0,7.0,,,2011-07-01
E08000001,16.0,11.0,6.0,6.0,2011-07-01
E08000002,15.0,14.0,,6.0,2011-07-01
E08000003,86.0,41.0,16.0,23.0,2011-07-01
E08000004,22.0,16.0,,7.0,2011-07-01
E08000005,7.0,,,,2011-07-01
E08000006,33.0,10.0,,,2011-07-01
E08000007,12.0,16.0,,,2011-07-01
E08000008,11.0,17.0,,8.0,2011-07-01
E08000009,13.0,,,,2011-07-01
E08000010,17.0,22.0,,8.0,2011-07-01
E08000011,8.0,6.0,,,2011-07-01
E08000012,31.0,23.0,6.0,13.0,2011-07-01
E08000013,13.0,8.0,,,2011-07-01
E08000014,9.0,6.0,,,2011-07-01
E08000015,19.0,21.0,,13.0,2011-07-01
E08000016,9.0,6.0,,,2011-07-01
E08000017,15.0,10.0,,6.0,2011-07-01
E08000018,6.0,6.0,,,2011-07-01
E08000019,21.0,10.0,,,2011-07-01
E08000021,11.0,14.0,8.0,11.0,2011-07-01
E08000022,12.0,9.0,,,2011-07-01
E08000023,,,,,2011-07-01
E08000024,12.0,10.0,,,2011-07-01
E08000025,110.0,100.0,21.0,44.0,2011-07-01
E08000026,26.0,17.0,7.0,7.0,2011-07-01
E08000027,9.0,9.0,,,2011-07-01
E08000028,28.0,27.0,13.0,12.0,2011-07-01
E08000029,7.0,6.0,,,2011-07-01
E08000030,22.0,19.0,7.0,11.0,2011-07-01
E08000031,23.0,14.0,7.0,,2011-07-01
E08000032,11.0,10.0,,,2011-07-01
E08000033,8.0,,,,2011-07-01
E08000034,34.0,24.0,13.0,12.0,2011-07-01
E08000035,25.0,21.0,8.0,7.0,2011-07-01
E08000036,25.0,16.0,8.0,10.0,2011-07-01
E08000037,11.0,,,,2011-07-01
E09000001,,,,,2011-07-01
E09000002,78.0,68.0,30.0,38.0,2011-07-01
E09000003,140.0,140.0,71.0,140.0,2011-07-01
E09000004,44.0,23.0,,13.0,2011-07-01
E09000005,238.0,234.0,108.0,200.0,2011-07-01
E09000006,62.0,62.0,16.0,32.0,2011-07-01
E09000007,42.0,35.0,14.0,17.0,2011-07-01
E09000008,173.0,120.0,72.0,94.0,2011-07-01
E09000009,141.0,93.0,44.0,60.0,2011-07-01
E09000010,224.0,169.0,32.0,95.0,2011-07-01
E09000011,100.0,61.0,18.0,33.0,2011-07-01
E09000012,136.0,85.0,43.0,55.0,2011-07-01
E09000013,130.0,121.0,27.0,45.0,2011-07-01
E09000014,190.0,169.0,46.0,131.0,2011-07-01
E09000015,87.0,101.0,48.0,80.0,2011-07-01
E09000016,55.0,44.0,15.0,26.0,2011-07-01
E09000017,59.0,56.0,28.0,40.0,2011-07-01
E09000018,109.0,74.0,50.0,67.0,2011-07-01
E09000019,72.0,47.0,20.0,25.0,2011-07-01
E09000020,48.0,29.0,10.0,17.0,2011-07-01
E09000021,21.0,23.0,,10.0,2011-07-01
E09000022,131.0,104.0,45.0,69.0,2011-07-01
E09000023,119.0,89.0,38.0,52.0,2011-07-01
E09000024,68.0,58.0,26.0,47.0,2011-07-01
E09000025,256.0,249.0,73.0,111.0,2011-07-01
E09000026,114.0,106.0,39.0,66.0,2011-07-01
E09000027,20.0,18.0,,,2011-07-01
E09000028,77.0,61.0,22.0,47.0,2011-07-01
E09000029,35.0,24.0,,28.0,2011-07-01
E09000030,90.0,77.0,19.0,48.0,2011-07-01
E09000031,130.0,110.0,65.0,92.0,2011-07-01
E09000032,95.0,61.0,39.0,60.0,2011-07-01
E09000033,88.0,84.0,44.0,55.0,2011-07-01
W06000001,,,,,2011-07-01
W06000002,,,,,2011-07-01
W06000003,7.0,6.0,,,2011-07-01
W06000004,9.0,7.0,,,2011-07-01
W06000005,6.0,6.0,,,2011-07-01
W06000006,11.0,,,,2011-07-01
W06000008,,6.0,,,2011-07-01
W06000009,,,,,2011-07-01
W06000010,13.0,7.0,,,2011-07-01
W06000011,,,,,2011-07-01
W06000012,11.0,8.0,,,2011-07-01
W06000013,8.0,7.0,,,2011-07-01
W06000014,7.0,,,,2011-07-01
W06000015,26.0,12.0,,,2011-07-01
W06000016,13.0,11.0,,,2011-07-01
W06000018,10.0,9.0,,6.0,2011-07-01
W06000019,6.0,,,,2011-07-01
W06000020,,,,,2011-07-01
W06000021,,,,,2011-07-01
W06000022,,,,,2011-07-01
W06000023,7.0,,,,2011-07-01
W06000024,,,,,2011-07-01
E06000001,6.0,,,,2011-10-01
E06000002,,,,,2011-10-01
E06000003,6.0,,,,2011-10-01
E06000004,6.0,7.0,,,2011-10-01
E06000005,6.0,,,,2011-10-01
E06000006,,6.0,,,2011-10-01
E06000007,10.0,,,,2011-10-01
E06000008,6.0,7.0,,,2011-10-01
E06000009,20.0,16.0,,,2011-10-01
E06000010,36.0,20.0,7.0,6.0,2011-10-01
E06000011,21.0,16.0,6.0,6.0,2011-10-01
E06000012,17.0,9.0,,,2011-10-01
E06000013,16.0,11.0,,,2011-10-01
E06000014,11.0,8.0,,,2011-10-01
E06000015,18.0,12.0,,7.0,2011-10-01
E06000016,35.0,31.0,17.0,15.0,2011-10-01
E06000017,,,,,2011-10-01
E06000018,20.0,27.0,6.0,10.0,2011-10-01
E06000019,7.0,9.0,,,2011-10-01
E06000020,11.0,7.0,,,2011-10-01
E06000021,22.0,13.0,,,2011-10-01
E06000022,10.0,6.0,,,2011-10-01
E06000023,42.0,37.0,17.0,23.0,2011-10-01
E06000024,20.0,11.0,,,2011-10-01
E06000025,12.0,7.0,,,2011-10-01
E06000026,13.0,22.0,10.0,15.0,2011-10-01
E06000027,19.0,18.0,,6.0,2011-10-01
E06000028,64.0,55.0,25.0,33.0,2011-10-01
E06000029,21.0,24.0,11.0,13.0,2011-10-01
E06000030,9.0,13.0,,,2011-10-01
E06000031,41.0,31.0,10.0,16.0,2011-10-01
E06000032,53.0,37.0,10.0,33.0,2011-10-01
E06000033,33.0,20.0,10.0,12.0,2011-10-01
E06000034,14.0,9.0,,,2011-10-01
E06000035,34.0,28.0,6.0,11.0,2011-10-01
E06000036,,6.0,,,2011-10-01
E06000037,8.0,14.0,,11.0,2011-10-01
E06000038,20.0,25.0,9.0,9.0,2011-10-01
E06000039,33.0,26.0,18.0,21.0,2011-10-01
E06000040,8.0,12.0,,,2011-10-01
E06000041,,,,,2011-10-01
E06000042,28.0,15.0,6.0,8.0,2011-10-01
E06000043,62.0,42.0,29.0,30.0,2011-10-01
E06000044,46.0,39.0,13.0,24.0,2011-10-01
E06000045,29.0,23.0,,9.0,2011-10-01
E06000046,8.0,11.0,,7.0,2011-10-01
E06000047,15.0,9.0,,,2011-10-01
E06000049,17.0,16.0,,7.0,2011-10-01
E06000050,26.0,16.0,6.0,7.0,2011-10-01
E06000051,19.0,14.0,,7.0,2011-10-01
E06000052,33.0,33.0,9.0,14.0,2011-10-01
E06000054,21.0,17.0,6.0,8.0,2011-10-01
E06000055,6.0,10.0,,8.0,2011-10-01
E06000056,14.0,10.0,,,2011-10-01
E06000057,7.0,,6.0,,2011-10-01
E07000004,6.0,,,,2011-10-01
E07000005,,,,,2011-10-01
E07000006,,,,,2011-10-01
E07000007,7.0,,,,2011-10-01
E07000008,9.0,8.0,,,2011-10-01
E07000009,6.0,,,,2011-10-01
E07000010,10.0,14.0,,,2011-10-01
E07000011,,,,,2011-10-01
E07000012,8.0,6.0,,,2011-10-01
E07000026,,,,,2011-10-01
E07000027,11.0,8.0,,,2011-10-01
E07000028,,,,,2011-10-01
E07000029,,,,,2011-10-01
E07000030,,,,,2011-10-01
E07000031,,6.0,,,2011-10-01
E07000032,,,,,2011-10-01
E07000033,,,,,2011-10-01
E07000034,,,,,2011-10-01
E07000035,,,,,2011-10-01
E07000036,8.0,,,,2011-10-01
E07000037,,,,,2011-10-01
E07000038,,,,,2011-10-01
E07000039,,,,,2011-10-01
E07000040,7.0,,,6.0,2011-10-01
E07000041,9.0,6.0,,,2011-10-01
E07000042,,,,,2011-10-01
E07000043,,9.0,,,2011-10-01
E07000044,,,,,2011-10-01
E07000045,12.0,11.0,,,2011-10-01
E07000046,,,,,2011-10-01
E07000047,,,,,2011-10-01
E07000048,,,,,2011-10-01
E07000049,,,,,2011-10-01
E07000050,,,,,2011-10-01
E07000051,,,,,2011-10-01
E07000052,,,,,2011-10-01
E07000053,11.0,9.0,6.0,,2011-10-01
E07000061,8.0,,,,2011-10-01
E07000062,24.0,32.0,11.0,17.0,2011-10-01
E07000063,,,,,2011-10-01
E07000064,,8.0,,,2011-10-01
E07000065,,,,,2011-10-01
E07000066,18.0,13.0,,,2011-10-01
E07000067,,,,,2011-10-01
E07000068,,,,,2011-10-01
E07000069,,13.0,,,2011-10-01
E07000070,11.0,11.0,,9.0,2011-10-01
E07000071,10.0,12.0,7.0,10.0,2011-10-01
E07000072,,6.0,,6.0,2011-10-01
E07000073,16.0,21.0,12.0,14.0,2011-10-01
E07000074,,,,,2011-10-01
E07000075,,,,,2011-10-01
E07000076,12.0,9.0,,7.0,2011-10-01
E07000077,8.0,9.0,,,2011-10-01
E07000078,7.0,8.0,,6.0,2011-10-01
E07000079,,,,,2011-10-01
E07000080,,,,,2011-10-01
E07000081,13.0,11.0,,6.0,2011-10-01
E07000082,,,,,2011-10-01
E07000083,,,,,2011-10-01
E07000084,15.0,17.0,,12.0,2011-10-01
E07000085,,,,,2011-10-01
E07000086,,,,,2011-10-01
E07000087,,,,,2011-10-01
E07000088,9.0,8.0,,,2011-10-01
E07000089,,,,,2011-10-01
E07000090,,7.0,,,2011-10-01
E07000091,7.0,,,,2011-10-01
E07000092,,,,,2011-10-01
E07000093,10.0,,,,2011-10-01
E07000094,,,,,2011-10-01
E07000095,10.0,8.0,,,2011-10-01
E07000096,,,,,2011-10-01
E07000098,9.0,11.0,,,2011-10-01
E07000099,,,,,2011-10-01
E07000102,7.0,,,,2011-10-01
E07000103,25.0,22.0,9.0,12.0,2011-10-01
E07000105,14.0,13.0,,7.0,2011-10-01
E07000106,12.0,8.0,,,2011-10-01
E07000107,9.0,11.0,,6.0,2011-10-01
E07000108,15.0,11.0,,6.0,2011-10-01
E07000109,16.0,9.0,,,2011-10-01
E07000110,13.0,14.0,12.0,17.0,2011-10-01
E07000111,,,,,2011-10-01
E07000112,25.0,14.0,,6.0,2011-10-01
E07000113,10.0,12.0,7.0,6.0,2011-10-01
E07000114,37.0,29.0,9.0,14.0,2011-10-01
E07000115,,,,,2011-10-01
E07000116,,,,,2011-10-01
E07000117,,8.0,,,2011-10-01
E07000118,,,,,2011-10-01
E07000119,10.0,6.0,,,2011-10-01
E07000120,8.0,,,,2011-10-01
E07000121,7.0,7.0,6.0,6.0,2011-10-01
E07000122,6.0,,,,2011-10-01
E07000123,11.0,10.0,,,2011-10-01
E07000124,,,,,2011-10-01
E07000125,,,,,2011-10-01
E07000126,,,,,2011-10-01
E07000127,,,,,2011-10-01
E07000128,,,,,2011-10-01
E07000129,,,,,2011-10-01
E07000130,,8.0,,,2011-10-01
E07000131,,,,,2011-10-01
E07000132,,,,,2011-10-01
E07000133,,,,,2011-10-01
E07000134,,,,,2011-10-01
E07000135,,,,,2011-10-01
E07000136,,,,,2011-10-01
E07000137,13.0,11.0,,,2011-10-01
E07000138,6.0,,,,2011-10-01
E07000140,,7.0,,,2011-10-01
E07000141,,6.0,,,2011-10-01
E07000142,,,,,2011-10-01
E07000143,8.0,6.0,,,2011-10-01
E07000144,,,,,2011-10-01
E07000145,6.0,,,,2011-10-01
E07000146,8.0,8.0,,,2011-10-01
E07000147,14.0,12.0,,,2011-10-01
E07000148,11.0,11.0,,,2011-10-01
E07000149,,,,,2011-10-01
E07000151,,,,,2011-10-01
E07000152,,,,,2011-10-01
E07000153,,,,,2011-10-01
E07000154,29.0,21.0,,6.0,2011-10-01
E07000156,,,,,2011-10-01
E07000163,,,,,2011-10-01
E07000164,,,,,2011-10-01
E07000165,9.0,6.0,,,2011-10-01
E07000167,,,,,2011-10-01
E07000168,10.0,8.0,6.0,6.0,2011-10-01
E07000169,,,,,2011-10-01
E07000170,,,,,2011-10-01
E07000171,,,,,2011-10-01
E07000172,,,,,2011-10-01
E07000173,,,,,2011-10-01
E07000174,7.0,,,,2011-10-01
E07000175,,,,,2011-10-01
E07000176,,,,,2011-10-01
E07000177,13.0,9.0,,,2011-10-01
E07000178,18.0,18.0,,9.0,2011-10-01
E07000179,,,,,2011-10-01
E07000180,,6.0,,,2011-10-01
E07000181,,,,,2011-10-01
E07000187,,,,,2011-10-01
E07000188,,,,,2011-10-01
E07000189,8.0,6.0,,,2011-10-01
E07000190,6.0,,,,2011-10-01
E07000191,,,,,2011-10-01
E07000192,,,,,2011-10-01
E07000193,9.0,,,,2011-10-01
E07000194,8.0,,,,2011-10-01
E07000195,,,,,2011-10-01
E07000196,,,,,2011-10-01
E07000197,6.0,,,,2011-10-01
E07000198,,,,,2011-10-01
E07000199,,,,,2011-10-01
E07000200,,,,,2011-10-01
E07000201,,,,,2011-10-01
E07000202,11.0,,,,2011-10-01
E07000203,8.0,,,,2011-10-01
E07000204,6.0,6.0,,6.0,2011-10-01
E07000205,12.0,11.0,,6.0,2011-10-01
E07000206,10.0,,,,2011-10-01
E07000207,15.0,14.0,,11.0,2011-10-01
E07000208,6.0,,,8.0,2011-10-01
E07000209,,,,,2011-10-01
E07000210,,,,,2011-10-01
E07000211,8.0,,,,2011-10-01
E07000212,,,,,2011-10-01
E07000213,22.0,10.0,,9.0,2011-10-01
E07000214,,,,,2011-10-01
E07000215,10.0,7.0,,,2011-10-01
E07000216,,,,,2011-10-01
E07000217,,,,,2011-10-01
E07000218,,,,,2011-10-01
E07000219,7.0,6.0,,,2011-10-01
E07000220,9.0,6.0,,6.0,2011-10-01
E07000221,9.0,,,,2011-10-01
E07000222,6.0,10.0,,,2011-10-01
E07000223,7.0,,,,2011-10-01
E07000224,24.0,19.0,,10.0,2011-10-01
E07000225,,6.0,,,2011-10-01
E07000226,7.0,,,,2011-10-01
E07000227,,,,,2011-10-01
E07000228,16.0,11.0,,,2011-10-01
E07000229,22.0,19.0,8.0,10.0,2011-10-01
E07000234,,,,,2011-10-01
E07000235,,,,,2011-10-01
E07000236,,,,,2011-10-01
E07000237,,,,,2011-10-01
E07000238,,,,,2011-10-01
E07000239,,,,,2011-10-01
E07000240,10.0,11.0,6.0,7.0,2011-10-01
E07000241,,,,,2011-10-01
E07000242,10.0,7.0,,,2011-10-01
E07000243,,6.0,,6.0,2011-10-01
E08000001,17.0,12.0,,6.0,2011-10-01
E08000002,16.0,12.0,,,2011-10-01
E08000003,83.0,61.0,19.0,22.0,2011-10-01
E08000004,15.0,8.0,,,2011-10-01
E08000005,,,,,2011-10-01
E08000006,23.0,21.0,,7.0,2011-10-01
E08000007,10.0,7.0,,6.0,2011-10-01
E08000008,12.0,6.0,,,2011-10-01
E08000009,7.0,6.0,,,2011-10-01
E08000010,14.0,12.0,,,2011-10-01
E08000011,6.0,,,,2011-10-01
E08000012,29.0,25.0,6.0,10.0,2011-10-01
E08000013,10.0,6.0,,,2011-10-01
E08000014,17.0,13.0,,,2011-10-01
E08000015,26.0,17.0,8.0,8.0,2011-10-01
E08000016,9.0,,,,2011-10-01
E08000017,13.0,9.0,,,2011-10-01
E08000018,6.0,,,,2011-10-01
E08000019,29.0,21.0,,,2011-10-01
E08000021,6.0,7.0,6.0,,2011-10-01
E08000022,10.0,6.0,,,2011-10-01
E08000023,11.0,,,,2011-10-01
E08000024,19.0,9.0,,,2011-10-01
E08000025,109.0,85.0,42.0,58.0,2011-10-01
E08000026,19.0,21.0,,,2011-10-01
E08000027,15.0,11.0,,,2011-10-01
E08000028,25.0,16.0,7.0,14.0,2011-10-01
E08000029,11.0,8.0,,,2011-10-01
E08000030,14.0,21.0,13.0,15.0,2011-10-01
E08000031,23.0,19.0,,,2011-10-01
E08000032,28.0,11.0,,,2011-10-01
E08000033,8.0,9.0,,,2011-10-01
E08000034,30.0,26.0,7.0,13.0,2011-10-01
E08000035,15.0,7.0,,,2011-10-01
E08000036,26.0,14.0,8.0,9.0,2011-10-01
E08000037,11.0,10.0,,7.0,2011-10-01
E09000001,,,,,2011-10-01
E09000002,82.0,73.0,47.0,59.0,2011-10-01
E09000003,113.0,102.0,91.0,110.0,2011-10-01
E09000004,46.0,39.0,15.0,24.0,2011-10-01
E09000005,187.0,188.0,93.0,102.0,2011-10-01
E09000006,47.0,44.0,18.0,35.0,2011-10-01
E09000007,31.0,31.0,7.0,14.0,2011-10-01
E09000008,121.0,136.0,60.0,95.0,2011-10-01
E09000009,132.0,90.0,50.0,74.0,2011-10-01
E09000010,148.0,119.0,98.0,130.0,2011-10-01
E09000011,92.0,83.0,37.0,63.0,2011-10-01
E09000012,91.0,95.0,35.0,72.0,2011-10-01
E09000013,77.0,76.0,72.0,98.0,2011-10-01
E09000014,167.0,129.0,70.0,100.0,2011-10-01
E09000015,61.0,47.0,42.0,33.0,2011-10-01
E09000016,34.0,34.0,19.0,21.0,2011-10-01
E09000017,73.0,32.0,32.0,34.0,2011-10-01
E09000018,101.0,80.0,42.0,59.0,2011-10-01
E09000019,63.0,40.0,25.0,38.0,2011-10-01
E09000020,52.0,33.0,13.0,17.0,2011-10-01
E09000021,14.0,15.0,,11.0,2011-10-01
E09000022,144.0,105.0,54.0,82.0,2011-10-01
E09000023,105.0,90.0,44.0,77.0,2011-10-01
E09000024,51.0,57.0,26.0,47.0,2011-10-01
E09000025,230.0,146.0,96.0,153.0,2011-10-01
E09000026,110.0,91.0,76.0,82.0,2011-10-01
E09000027,23.0,13.0,,,2011-10-01
E09000028,69.0,53.0,26.0,34.0,2011-10-01
E09000029,30.0,34.0,22.0,32.0,2011-10-01
E09000030,60.0,60.0,28.0,54.0,2011-10-01
E09000031,120.0,95.0,72.0,88.0,2011-10-01
E09000032,75.0,81.0,48.0,61.0,2011-10-01
E09000033,101.0,60.0,40.0,52.0,2011-10-01
W06000001,,,,,2011-10-01
W06000002,,,,,2011-10-01
W06000003,11.0,7.0,,,2011-10-01
W06000004,,,,,2011-10-01
W06000005,,,,,2011-10-01
W06000006,9.0,7.0,,,2011-10-01
W06000008,,,,,2011-10-01
W06000009,,,,,2011-10-01
W06000010,8.0,6.0,,,2011-10-01
W06000011,,,,,2011-10-01
W06000012,,,,,2011-10-01
W06000013,9.0,7.0,,6.0,2011-10-01
W06000014,,8.0,7.0,6.0,2011-10-01
W06000015,29.0,15.0,,7.0,2011-10-01
W06000016,9.0,10.0,,,2011-10-01
W06000018,7.0,,,,2011-10-01
W06000019,,,,,2011-10-01
W06000020,,,,,2011-10-01
W06000021,,,,,2011-10-01
W06000022,,,,,2011-10-01
W06000023,,,,,2011-10-01
W06000024,,,,,2011-10-01
E06000001,13.0,13.0,,,2012-01-01
E06000002,7.0,,,,2012-01-01
E06000003,,,,,2012-01-01
E06000004,11.0,7.0,,,2012-01-01
E06000005,,,,,2012-01-01
E06000006,,,,,2012-01-01
E06000007,13.0,7.0,,,2012-01-01
E06000008,6.0,,,,2012-01-01
E06000009,19.0,8.0,,,2012-01-01
E06000010,41.0,29.0,13.0,13.0,2012-01-01
E06000011,21.0,18.0,7.0,10.0,2012-01-01
E06000012,7.0,7.0,,,2012-01-01
E06000013,9.0,,6.0,6.0,2012-01-01
E06000014,8.0,8.0,,,2012-01-01
E06000015,26.0,21.0,6.0,9.0,2012-01-01
E06000016,37.0,32.0,9.0,12.0,2012-01-01
E06000018,41.0,32.0,7.0,19.0,2012-01-01
E06000019,11.0,8.0,,7.0,2012-01-01
E06000020,10.0,7.0,,,2012-01-01
E06000021,29.0,16.0,,,2012-01-01
E06000022,15.0,9.0,,,2012-01-01
E06000023,60.0,40.0,21.0,30.0,2012-01-01
E06000024,20.0,12.0,,,2012-01-01
E06000025,10.0,,,,2012-01-01
E06000026,23.0,16.0,8.0,9.0,2012-01-01
E06000027,24.0,18.0,6.0,8.0,2012-01-01
E06000028,69.0,67.0,22.0,24.0,2012-01-01
E06000029,15.0,11.0,9.0,9.0,2012-01-01
E06000030,7.0,,,,2012-01-01
E06000031,50.0,45.0,13.0,13.0,2012-01-01
E06000032,55.0,49.0,27.0,35.0,2012-01-01
E06000033,36.0,33.0,12.0,19.0,2012-01-01
E06000034,28.0,16.0,,10.0,2012-01-01
E06000035,40.0,35.0,19.0,21.0,2012-01-01
E06000036,7.0,,,,2012-01-01
E06000037,11.0,6.0,6.0,6.0,2012-01-01
E06000038,22.0,20.0,,6.0,2012-01-01
E06000039,44.0,38.0,19.0,22.0,2012-01-01
E06000040,11.0,8.0,,,2012-01-01
E06000041,,,,,2012-01-01
E06000042,27.0,26.0,,7.0,2012-01-01
E06000043,61.0,55.0,30.0,40.0,2012-01-01
E06000044,51.0,37.0,13.0,26.0,2012-01-01
E06000045,32.0,20.0,6.0,10.0,2012-01-01
E06000046,8.0,,,,2012-01-01
E06000047,18.0,14.0,,,2012-01-01
E06000049,10.0,7.0,,6.0,2012-01-01
E06000050,14.0,10.0,,8.0,2012-01-01
E06000051,13.0,14.0,7.0,8.0,2012-01-01
E06000052,39.0,27.0,,9.0,2012-01-01
E06000054,21.0,17.0,8.0,9.0,2012-01-01
E06000055,23.0,15.0,,7.0,2012-01-01
E06000056,19.0,12.0,,6.0,2012-01-01
E06000057,9.0,6.0,,,2012-01-01
E07000004,,,,,2012-01-01
E07000005,,,,,2012-01-01
E07000006,,,,,2012-01-01
E07000007,6.0,7.0,,,2012-01-01
E07000008,10.0,8.0,6.0,10.0,2012-01-01
E07000009,11.0,11.0,,,2012-01-01
E07000010,7.0,7.0,7.0,,2012-01-01
E07000011,9.0,11.0,,,2012-01-01
E07000012,6.0,11.0,,,2012-01-01
E07000026,,,,,2012-01-01
E07000027,7.0,7.0,,,2012-01-01
E07000028,,,,,2012-01-01
E07000029,,,,,2012-01-01
E07000030,,,,,2012-01-01
E07000031,,,,,2012-01-01
E07000032,,,,,2012-01-01
E07000033,7.0,,,,2012-01-01
E07000034,,,,,2012-01-01
E07000035,,,,,2012-01-01
E07000036,6.0,9.0,,,2012-01-01
E07000037,,,,,2012-01-01
E07000038,,,,,2012-01-01
E07000039,,,,,2012-01-01
E07000040,7.0,,,,2012-01-01
E07000041,,6.0,,,2012-01-01
E07000042,6.0,6.0,,,2012-01-01
E07000043,8.0,,,,2012-01-01
E07000044,,,,,2012-01-01
E07000045,11.0,6.0,,,2012-01-01
E07000046,,,,,2012-01-01
E07000047,,,,,2012-01-01
E07000048,,,,,2012-01-01
E07000049,7.0,,,,2012-01-01
E07000050,,,,,2012-01-01
E07000051,,,,,2012-01-01
E07000052,,,,,2012-01-01
E07000053,7.0,8.0,,,2012-01-01
E07000061,21.0,9.0,,7.0,2012-01-01
E07000062,46.0,20.0,8.0,10.0,2012-01-01
E07000063,8.0,6.0,,,2012-01-01
E07000064,8.0,,,,2012-01-01
E07000065,10.0,7.0,,,2012-01-01
E07000066,17.0,7.0,6.0,,2012-01-01
E07000067,,6.0,,,2012-01-01
E07000068,,,,,2012-01-01
E07000069,15.0,7.0,,,2012-01-01
E07000070,10.0,11.0,,,2012-01-01
E07000071,16.0,9.0,,6.0,2012-01-01
E07000072,8.0,,,,2012-01-01
E07000073,16.0,17.0,15.0,12.0,2012-01-01
E07000074,,,,,2012-01-01
E07000075,7.0,,,,2012-01-01
E07000076,11.0,10.0,,,2012-01-01
E07000077,,,,,2012-01-01
E07000078,6.0,,,,2012-01-01
E07000079,,,,,2012-01-01
E07000080,6.0,,,,2012-01-01
E07000081,15.0,9.0,6.0,,2012-01-01
E07000082,,,,,2012-01-01
E07000083,7.0,,,,2012-01-01
E07000084,18.0,15.0,8.0,9.0,2012-01-01
E07000085,,6.0,,,2012-01-01
E07000086,,,,,2012-01-01
E07000087,7.0,6.0,,,2012-01-01
E07000088,7.0,6.0,,,2012-01-01
E07000089,,6.0,,,2012-01-01
E07000090,9.0,,,,2012-01-01
E07000091,6.0,6.0,,,2012-01-01
E07000092,7.0,,,,2012-01-01
E07000093,8.0,10.0,,,2012-01-01
E07000094,,,,,2012-01-01
E07000095,9.0,6.0,,7.0,2012-01-01
E07000096,16.0,7.0,,,2012-01-01
